hazard,Aspect,HumanImpactIndexMean,LandCover,NDMI,NDVI,Precipitation,Slope,SoilMoist,TempMax,TempMin,WaterDeficit,WindSpeed,idx
1,22.455187,952.95,10,-0.09290604,0.19783343,0.023255814,0.627215,9,341,191.5,1663.5,290.0833333,4
1,133.32173,146.1,6,7.30E-04,0.4255717,7,0.042245045,90.85714286,315,172.5,1174.333333,240,0
1,160.54747,440.75,6,-0.034640618,0.39930564,8,0.092216104,84,320,177,1209.333333,242,1
1,0,168.45,7,-0.07856673,0.29970565,16.25,0.028984088,14.71428571,328,173.5,1238.333333,250,2
1,107.34506,1230.35,10,-0.10950344,0.23782063,10,0.09722094,14.42857143,332,187,1253.666667,240.3333333,3
1,207.88174,454.85,6,-0.047355983,0.3701442,6.5,0.065581165,95.25,314.5,173,1178.2,242,4
1,215.2195,713.25,2,0.2455399,0.5105228,135.5,0.60311174,891,305,216.5,0,96,0
1,90,634.15,2,0.12140823,0.44575027,134.6666667,0.028987272,750,311.5,209,0,90,1
1,47.72685,394.45,2,0.14408608,0.47825056,136.5,0.8617029,653,309,210,0,94,2
1,69.44528,667.1,2,0.17533058,0.45591393,135.5,0.24765393,891,305,216.5,0,96,3
1,92.48922,857.95,2,0.3474957,0.59254867,138.5,0.66732293,993,303.5,217,0.019607843,97,4
1,314.51602,971.95,12,-0.018535577,0.35006097,61.5,0.16536099,491.6666667,342,217.5,699.75,190,0
1,306.02423,403.85,10,0.06045638,0.37289846,82.5,0.68991464,582.1666667,339.5,223,555.5,190,1
1,0,722.7,10,0.0586469,0.3620229,77.25,0.057968166,692,341.5,225,570,187,2
1,211.0285,1844.2,10,-0.014682423,0.34144613,64.66666667,2.9738321,513.5,342.5,221.5,707.5,190,3
1,215.36304,668.35,10,0.064081706,0.42515945,83.5,0.35540983,698,338,221,571.5,191,4
1,218.5917,336.2,10,0.13892359,0.4954943,49.41666667,9.371564,134.25,227,81,430,226,0
1,48.689796,466.95,9,0.09854638,0.53185976,52,6.2970276,115,225,86.5,429.3333333,231.5,1
1,77.4973,248.55,10,0.03499922,0.44248807,55.33333333,13.659207,93,138,14,210,240,2
1,314.82736,1615.55,10,0.06341924,0.46732983,49.75,3.6541626,109.5,231,85,477.5,221.5,3
1,261.69586,1080.7,10,0.09001723,0.47789243,47.5,4.2067566,81.8,231.5,76.5,496,249.5,4
1,46.735096,174.4,10,-0.05733107,0.3071359,13.58333333,0.084579036,53.33333333,299,158.5,1180.5,231,0
1,270,47.55,10,-0.09778396,0.32323885,9.75,0.030594181,115,307,166,1127.75,219.5,1
1,332.22263,96.75,6,-0.105655715,0.29797944,11.5,0.065518126,111.2857143,309.5,165,1154.875,220,2
1,46.430496,645.9,10,-0.055342074,0.35314992,13.16666667,0.042052604,148.2,311,167.5,1130,227.5,3
1,345.1866,116.75,10,-0.12348855,0.26192987,8.666666667,0.11992197,96.25,305,169,1133.6,211,4
1,143.71158,1380.1,17,0.408658,0.6672467,85,0.32362103,316.25,290.5,196,130.75,400,0
1,331.13248,1417.65,17,0.059167083,0.4285365,78.8,0.7280893,285.8,291,197.5,191,312.5,1
1,15.408494,1597.45,17,0.038083356,0.3756185,78.8,0.12025878,285.8,291,197.5,191,312.5,2
1,86.53689,1235,17,0.058140755,0.44720128,83.16666667,0.47981107,297,292,196.5,141.75,310,3
1,143.71158,1819.5,17,0.2016118,0.5302775,85.33333333,0.43149117,341.5,292.5,196.5,120.1666667,330,4
1,282.98505,832.5,2,0.010896794,0.37355077,62.25,0.51595366,511,276,167,141,170,0
1,220.10428,1061.3,2,0.25962943,0.59021485,137.4,1.8561552,445,287.5,195,0.06,190,1
1,106.74619,1036.9,8,0.1333494,0.5199845,132.25,1.106384,476,283,199,0,200,2
1,114.792366,1317.25,2,0.115922354,0.5036559,52.85714286,0.13823938,678.75,278,166.5,182.25,160.5,3
1,199.17453,632.75,2,0.19708674,0.5840307,53.25,0.8591577,666.5,272,161,175.6666667,170,4
1,61.773064,2779.9,17,0.2511367,0.52148056,89.83333333,0.24512522,184,287.5,205.5,167,312.6666667,0
1,254.97832,3820.9,17,0.2231396,0.48879862,85.33333333,0.44730306,181,289.5,206.5,188,326.6666667,1
1,285.02087,3155.05,17,0.31340665,0.55778736,92.3,0.8945989,184,282,202.5,125.5,298.5,2
1,248.42268,3628.5,17,0.29268062,0.55594367,85.33333333,0.63048077,181,289.5,206.5,188,326.6666667,3
1,288.33438,2155.7,17,0.29617053,0.53826225,96.66666667,1.1055559,207.5,272,195,91.33333333,290.1666667,4
1,174.27327,758.75,7,0.004452206,0.15155606,2.384615385,0.29129222,33.16666667,370,220.5,1846.066667,295.5,0
1,134.91966,750.25,7,0.01890513,0.14357391,2.384615385,0.24628225,29.45454545,367,218,1794,290,1
1,321.287,1467.8,7,-0.053537734,0.20335348,2.4,0.37144834,17.44444444,371,224,1761.285714,290,2
1,134.94383,1332.2,7,-0.09339605,0.19314179,2.3,0.32823592,17.46666667,376,224,1823.375,273,3
1,111.746056,755.85,7,0.012532245,0.14776325,2.384615385,0.15646169,29.45454545,367,218,1794,290,4
1,133.8254,724.1,10,-0.10469568,0.3066523,21,0.2511375,255.2916667,303.5,166,1041,230.5,0
1,102.54929,486.2,10,0.011171432,0.45598415,43.91666667,0.80032074,324.6666667,275,141.5,645,230,1
1,304.8181,928.45,10,-0.06468541,0.34148103,12.33333333,1.4717919,89.88888889,287,168.5,1125,234,2
1,96.08902,623.75,10,0.018771004,0.31006384,20,0.27324337,232.125,298,168,1058.5,232.5,3
1,19.166918,1047.5,10,-0.0918158,0.29430458,16.2,0.09205518,177,297,165.5,1093,235,4
1,270,1863.65,10,0.009994837,0.21480058,2.375,0.02990232,13.25,373,218,1787.142857,275.1666667,0
1,356.07425,1146.45,12,-0.006347301,0.22210817,5.25,0.4357755,129.4285714,355.5,199,1643.333333,269,1
1,311.7004,1234.45,12,-0.015828963,0.21912552,4.333333333,0.47925502,145.4,360,200.5,1659,257,2
1,76.35507,1876.3,10,0.14720754,0.37921578,1.102564103,0.12286364,10.45454545,373,216,1830.833333,280,3
1,0,1743.95,10,0.11316771,0.33678445,0.05952381,0,5,372,224,1846.833333,280,4
1,133.99985,820.25,16,-0.096131496,0.14312652,0,0.08344864,1,374,236,1909,290.125,0
1,270,1745.9,10,0.11733146,0.3058838,0,0.029976858,1,373,224.5,1873.125,280.1428571,1
1,255.51904,627.75,16,-0.09123091,0.13036758,0.055555556,0.46362752,0,363,232.5,1867,290,2
1,217.81174,1156.05,10,-0.09998724,0.14759295,0,0.14674912,1,374,235.5,1913.333333,290.375,3
1,189.785,541.25,16,-0.07363348,0.12795788,0,0.17647123,1,372,237,1895.166667,290,4
1,356.1528,1574.25,14,0.06375622,0.3876833,100.6666667,0.4357349,2003,330,225,183.5,148.5,0
1,49.74287,512.4,14,0.041324396,0.37827054,73.5,0.26910892,375,334,211,383,177,1
1,204.13191,1395.75,14,0.16013174,0.46323702,106.3333333,0.85744727,2384,321.5,226,108.5,147.5,2
1,119.28305,649.8,9,0.03191652,0.37739497,81.5,1.0072668,217.6,331,211,359,168.5,3
1,216.11272,794.1,12,0.01729926,0.34749773,85.5,0.6457705,241.35,334,215,324,150,4
1,26.599157,376.85,17,0.22837041,0.5263421,145.4,0.8427254,3435,309,223,0,129,0
1,35.588734,603.45,2,0.20716889,0.49301252,132,0.2494879,3088,308,225,0,97.5,1
1,151.32878,952.9,17,0.2443292,0.5622337,117.5,0.36337516,3283.5,306.5,234,0,210,2
1,231.21494,521.55,2,0.26024014,0.5516521,149.25,1.5265768,3308,305,219,0,120,3
1,143.04874,1231.6,17,0.11874465,0.436462,106.5,1.0154196,3713.5,301.5,234,0,217,4
1,295.6649,670,16,-0.08842318,0.20054194,3,0.066921346,1,372.5,239,1674,270,0
1,11.792038,78.7,16,-0.08799832,0.16917883,1,0.1480445,0,367,238,1704.5,277.5,1
1,125.736305,39.7,16,-0.08819167,0.17746012,2,0.14887635,0,373.5,243,1687.666667,268.5,2
1,152.45667,588,16,-0.0970247,0.17055935,2,0.06537802,0,370,239,1715,273.25,3
1,68.98304,50.9,16,-0.088230185,0.18071242,2,0.161631,0,370.5,237,1683.5,269.5625,4
1,256.01328,2696.75,11,0.10303795,0.33168676,197,0.119918816,2079,315,229,0,220,0
1,243.51945,3019,11,0.13403241,0.3640627,191.75,0.13000423,2124,315,227,0,201.5,1
1,165.91245,2881.05,17,0.17229111,0.4300603,191,0.1195311,2215,316,228,0,199.5,2
1,239.119,1344.95,11,0.31925103,0.48375773,225.75,0.16941237,1791,314,232,0,210,3
1,254.11018,2375.85,11,0.16827257,0.4086617,199.25,0.2117254,2083,317,230,0,220,4
1,314.42108,1378.45,12,-0.03010366,0.28977644,4.666666667,0.082820356,347.3333333,359,218.5,1587.75,251,0
1,293.2037,1713.65,12,-0.03692696,0.33652386,28.66666667,0.7355943,466.125,340.5,217.5,920,210,1
1,0,1610.2,12,-0.023054415,0.28525636,4.5,0.057968166,179.1818182,354,218,1504.933333,234.25,2
1,30.236828,1554.05,12,6.17E-04,0.2953644,5.375,0.23483674,178.375,352.5,218,1529,237.5,3
1,271.8217,1157.35,12,-0.028816903,0.34407985,29.66666667,0.9116883,477,339,214.5,924.5,214,4
1,295.82837,605.9,10,-0.0820747,0.16487011,0,0.06652657,2,382.5,238.5,2110.166667,319.5,0
1,0,1112.2,16,-0.08840789,0.16441135,0,0,0,383.5,239,2103.75,320,1
1,0,795.3,10,-0.086824946,0.17702667,0.5,0.028984088,2,381.5,237,2087.25,320.375,2
1,207.32753,831.15,10,-0.09335101,0.18173654,0,0.06525031,0,384.5,238.5,2119.4,320,3
1,275.13074,979.05,10,-0.024892326,0.1881479,0.104651163,5.171559,28.83333333,373,228,1969,300.0909091,4
1,119.86633,972.45,8,0.049687345,0.47037256,67.75,0.17461003,1375.833333,310,221,209.375,190,0
1,266.0791,162.25,8,0.1651876,0.55907995,55,0.423865,1180.75,310,210,252,156.5,1
1,81.40985,459.85,8,0.10868239,0.50489813,69.33333333,0.58212495,1650.5,307,220.5,180,187,2
1,103.48675,479.65,9,0.16154309,0.52827054,55,0.24855377,1186.5,314.5,215.5,273,190,3
1,223.74321,945.65,8,0.0733715,0.48820743,61,0.48142138,1158.5,311,220,254.5,177.5,4
1,168.68134,1473.5,2,0.3178025,0.64935875,154.25,0.14779463,908.5,308,207,0,91,0
1,291.78427,1203.45,2,0.35867146,0.6697787,143.9,0.31239882,898.5,306.5,204,0,94.5,1
1,242.83984,863,2,0.3693653,0.64871913,116.3333333,1.2062244,565.6666667,307.5,203.5,0.037974684,100,2
1,180,486.4,2,0.35392815,0.671708,114.6666667,0.057968166,700,315,207,53.75,109,3
1,169.3742,1162.25,2,0.3718699,0.65608865,125,0.47182563,544.75,309,205,0.071428571,100,4
1,251.91043,1326.3,17,0.03995877,0.29208606,6,24.133638,26.6,224.5,157.5,1070.833333,483,0
1,207.25133,1689.35,17,0.14573812,0.44971025,10,16.78246,48,168,95.5,855.8333333,580,1
1,285.09106,1150.4,17,0.048592884,0.35825643,8,8.072933,42.5,206,137.5,1010.5,533.25,2
1,299.77905,1346.1,17,-0.057698604,0.20520453,7,4.7163486,42.6,208,138.5,1054,529.75,3
1,180.71315,1915.95,17,-0.060512926,0.31896698,9,7.8635225,46.5,190.5,119.5,940,543.5,4
1,139.84155,10.45,16,-0.08878317,0.13442968,0,0.3033907,0,329.5,155,1884.5,291.25,0
1,0,17.45,16,-0.08813064,0.12424708,0,0,0,328.5,154.5,1877,290.1428571,1
1,200.55768,7.45,16,-0.09184541,0.13239186,0,0.37145907,0,329,154.5,1880.5,290,2
1,168.0887,8.95,16,-0.09248906,0.1301057,0,0.4739396,0,329.5,155,1884.5,291.25,3
1,304.9286,32.35,16,-0.0849837,0.12609756,0,0.5568283,0,329,155,1884.666667,290,4
1,40.72274,1049.3,9,0.17457591,0.47628838,102.5,0.26770514,442.9583333,319,197,242,120,0
1,330.19794,534.3,2,0.3258706,0.67869514,126.5,0.467611,1010,312,202,45.75,109,1
1,90,50.95,9,0.17381765,0.53271425,112,0.11649132,754,312,191,159.25,128.5,2
1,126.155205,104.4,2,0.22992304,0.5406351,123.8333333,1.0806812,783,311,199,30.5,129.5,3
1,188.15207,1147.9,2,0.36623475,0.68606776,120.5,0.8197829,977.25,315,202,82,114.5,4
1,59.18053,1049.85,7,-0.13518825,0.21210717,5.5,0.16971721,18.5,337,211,1703.181818,328.5,0
1,217.73491,951.95,7,-0.12759438,0.1809539,6,0.47642934,20.5,339.5,211,1719.833333,330.1666667,1
1,128.50201,718.2,7,-0.12288018,0.20471025,5,0.18622991,18.57142857,337.5,211,1687.714286,330,2
1,90,776.85,7,-0.12855008,0.20941393,5.5,0.17489214,18.5,337,211,1703.181818,328.5,3
1,300.81567,1050.6,7,-0.095237315,0.20323515,4.5,0.16973607,29.63636364,344,218,1728.75,330.1666667,4
1,18.003881,776.8,9,0.10739673,0.44116843,88.75,0.7618638,1057,354,189,308,184,0
1,335.0398,1257.35,9,0.031735852,0.39683,67.83333333,1.1188098,1127,341,203,413.6666667,190,1
1,190.38902,1663.65,9,0.027320385,0.3675568,47.25,2.6207495,859.25,341.5,202.5,464.75,208,2
1,134.61198,1170.45,9,0.1254115,0.4581614,155.5,0.371426,2676.75,341.5,177,0.036144578,191,3
1,24.191782,1095.95,9,0.0387738,0.3864636,67,1.0802073,1121.25,347.5,206,419.5,182,4
1,345.4963,473.75,9,0.1478822,0.39290333,120.6666667,1.0477194,669.75,305,196,0.023529412,140,0
1,0,986.1,9,0.112656035,0.4172919,130.3333333,0.08695221,916.5,303,171,0.024691358,185,1
1,63.597023,350.25,9,0.18953376,0.46574658,107.75,1.2382159,722.5,309,193.5,75.5,158.5,2
1,222.54805,639.35,9,0.10719018,0.4063529,115.25,1.7305472,811.5,310.5,181,57.5,180,3
1,0,796.5,8,0.08153567,0.3889698,133.3333333,0.08695221,1209.5,295.5,171,0.06741573,173,4
1,0,164.45,7,0.039380845,0.08546067,18,0,4,251,147,921.5,350.2,0
1,0,691.55,7,0.07902569,0.081575096,18,0,4,251,147,921.5,350.2,1
1,231.8748,987.15,12,0.082702175,0.36755407,34,3.2826781,42.6,238,112,661.75,340,2
1,270,774.85,7,-0.061063275,0.13218246,22,0.03575597,12,264.5,136.5,841.3333333,331.5,3
1,0,644.8,7,-0.074348554,0.12754105,21,0.028984088,12.5,262,137.5,886.5,340.5,4
1,82.68964,540.2,17,0.16608074,0.47384757,28,2.9585545,153.6,196,85.5,512.5,378.6666667,0
1,189.3595,448.45,17,0.08473766,0.36797133,29,9.059412,219.6,196,83,520,398,1
1,228.78116,945.8,17,0.01753481,0.32150897,19,4.040016,49.42857143,224.5,117.5,743.6666667,372.3333333,2
1,153.20624,1140.05,17,0.009524181,0.3317038,26,14.0930605,193.6666667,210,99,611.5,382.5,3
1,163.94284,1454.3,7,-0.042935718,0.3105534,20,3.7046046,29.375,229,120,815,356.2884615,4
1,149.32169,758.65,9,0.09817567,0.47178915,37.70833333,0.23590322,331,320,212.5,527,260.1428571,0
1,169.3147,914.75,9,0.045851048,0.4531739,39.45833333,0.3244474,357,321.5,212.5,545,272,1
1,115.715096,757.25,9,0.01967924,0.43061024,37.70833333,0.13359886,331,320,212.5,527,260.1428571,2
1,7.578907,1235.9,9,0.009174472,0.45091692,40.75,1.1401908,380,318,211,511.5,252,3
1,152.57475,1135.85,9,0.018143307,0.40338042,36,0.2612301,340.5,326,215,623.1666667,295.6666667,4
1,165.78668,725.45,10,-0.09100465,0.33957645,18.16666667,0.38868573,33.5,323.5,184,1071,318.5,0
1,222.40953,1032.15,10,-0.073417574,0.36529303,18.71428571,0.47105634,33.63636364,325,181,1031.6,290.25,1
1,290.83838,989.6,10,-0.08174665,0.34932622,18.33333333,0.4073784,37,329,180,1075.333333,276,2
1,206.43036,1038,10,-0.080901384,0.31811473,18,0.7120427,57.66666667,328.5,178,1092.5,281.1666667,3
1,180,707.6,10,-0.063192226,0.3792939,18.2,0.46373534,33.81818182,324,184,1063,312,4
1,110.508804,947.7,10,-0.11020146,0.2304027,5,0.24818438,29.88888889,344,219,1654,333.5,0
1,78.71769,1156.8,10,-0.09833332,0.23317994,5,0.2962926,29.11111111,345,220,1666.333333,336,1
1,83.67868,1101.15,7,-0.14969186,0.22485031,5,0.26324072,25.5,342,214,1670.857143,320,2
1,180,780.05,7,-0.041865464,0.2419939,2,0.028984088,25.57142857,353.5,231,1782.555556,327.5,3
1,111.75077,1338.75,7,-0.1406783,0.22010237,5,0.15642942,33.375,343,215.5,1646.333333,329.4761905,4
1,194.92061,1070.15,10,-0.051920697,0.3198833,51.25,1.1396761,43.14285714,280,148.5,867.75,225.5,0
1,229.75188,1031.15,10,-0.040306777,0.3253478,51.25,1.6145376,43.14285714,280,148.5,867.75,225.5,1
1,245.09657,1423.45,10,-0.003488711,0.319762,49,1.6514891,20,280,150,911.5,239.5,2
1,188.23027,966.65,10,-0.07878874,0.30973044,51.25,1.2298111,43.14285714,280,148.5,867.75,225.5,3
1,209.35812,1038.3,10,-0.065826334,0.30641836,51.25,1.7951794,43.14285714,280,148.5,867.75,225.5,4
1,35.816544,1553.6,12,-0.06951682,0.29938656,20,0.5361345,93,237,118,811,351,0
1,12.335554,1679.95,12,-0.07743124,0.2960046,20,0.32635608,100.3333333,236,117.5,814.3333333,367.75,1
1,278.64917,431.75,9,0.24609098,0.5474337,111.1666667,13.250034,823.5,306,172,125,170,0
1,121.91465,427.85,9,0.24090563,0.5881611,117.5,2.3014557,1222,322.5,190,105.5,179.5,1
1,307.04514,381.35,9,0.27247778,0.5869627,146,9.345946,1609,291.5,163,0,162,2
1,82.30987,392.6,2,0.26660308,0.62551934,153,4.323722,2572.125,302.5,156,0.041666667,169.5,3
1,182.4336,1208.7,9,0.28482193,0.61472857,153.7142857,6.8427114,2276,281,140,0,154.5,4
1,21.032196,596.65,9,0.11546439,0.5154764,100,0.99359214,1614.5,276,149,190.5,201.5,0
1,90,52.05,8,0.14139041,0.57367575,78.5,2.2018232,1718.5,278,142,236.5,210,1
1,93.64947,598.05,9,0.031562757,0.42253548,99.33333333,1.8207908,1436,273,143,175.5,209.5,2
1,42.42525,74.8,8,0.17082097,0.58748174,74,2.8248196,1679,275.5,136,276.5,217,3
1,209.88809,551.6,8,-0.059644114,0.3599405,45.5,0.30087003,1011.75,289.5,137.5,451.75,228,4
1,90,592.55,10,0.14959025,0.48170903,51.58333333,0.05801161,203.375,315,243,779.6666667,326.5,0
1,45.02095,192.8,10,0.24247454,0.5301014,49.28571429,0.28703046,165,314.5,238.5,835.5,308.5,1
1,153.41978,241.4,10,0.12464697,0.46468642,49.55555556,0.1944562,146.5,316,241,860,320,2
1,180,861.95,10,0.15715021,0.5036595,51.15384615,0.057968166,172.8333333,315,246,851,373.5,3
1,14.04709,912.4,10,0.21608777,0.5387547,59.09090909,0.11950996,241.5,313,246,688.5,344.3333333,4
1,208.79147,161.4,10,-0.13288331,0.18367077,10,0.13229007,0,317.5,134.5,1343.916667,269.3333333,0
1,162.40318,13.45,7,-0.108825125,0.18530944,7,0.21284738,1,314,124.5,1301.5,260,1
1,180,25.05,7,-0.11313892,0.20196545,14.5,0.028984088,1,326,135.5,1358.75,268.5,2
1,109.893425,203,7,-0.12081728,0.20179397,9.5,0.17035805,1,317,129.5,1302.5,265.5,3
1,180,9,7,-0.11854976,0.19916932,11.5,0.028984088,2,323.5,137,1366.05,270.3333333,4
1,35.224346,123.45,7,-0.008806171,0.17516632,3,1.773463,2,280,121.5,1312.75,286.6,0
1,347.51602,269.6,7,-0.07788212,0.12253982,4,1.6322868,0,249,106.5,1227,297.5,1
1,332.52084,60.2,7,-0.08076353,0.1905658,6,0.5553719,2,268,112,1253,290.1,2
1,228.45377,25.35,16,-0.12635419,0.12800163,1,1.5291996,0,275.5,125,1391.5,298.5,3
1,255.2054,96.75,7,-0.06761588,0.11379513,4,2.155583,0,252.5,114,1240.75,298.5,4
1,131.84628,1362,9,0.066882215,0.35960007,84,1.2162957,917.5,293,175.5,337,169.5,0
1,348.25607,325.9,9,0.18807635,0.49247405,54.5,9.963623,803.5,312.5,195,541,180,1
1,257.1466,485.95,9,0.07019194,0.41196823,37,0.39086625,668,334,217,727,197,2
1,59.811577,255.25,12,0.07612286,0.3800258,54.5,0.5763823,658.5,334.5,217,643.25,190,3
1,94.09585,356.75,9,0.08584317,0.45468253,64,2.4333153,924,294.5,176,494.875,180,4
1,134.77405,650.35,7,-0.14555421,0.19121476,5,0.20576066,1,342,212,1830.444444,353.5,0
1,161.44795,669.45,7,-0.1384682,0.21710838,2.5,0.09171834,2,344.5,215.5,1839.125,350,1
1,206.72234,795.85,7,-0.14607118,0.22006753,2.5,0.06489969,2,344.5,215.5,1839.125,350,2
1,161.42496,767.5,7,-0.13495903,0.22334686,5,0.09173071,1,340,209.5,1820,356,3
1,230.7383,1137,7,-0.16356397,0.19382998,3,0.64114976,1,348,218,1864.333333,360.3333333,4
1,65.73539,259.1,2,0.17039663,0.5203129,106.6666667,1.3398118,501.5,319,202,122.75,140.5,0
1,218.72693,71.05,2,0.35964882,0.6558944,100.6666667,1.3001176,291,312,198,153.2,135,1
1,188.1444,343,2,0.21458839,0.5418783,93.125,0.2049549,426.1666667,310.5,203,168.5,136,2
1,180,287.8,9,0.14870906,0.48500952,82.75,0.14492016,406.5,317,200,203.5,140,3
1,73.357414,1028.85,2,0.06424815,0.4309619,106.6666667,2.124252,501.5,319,202,122.75,140.5,4
1,20.028112,1007.55,10,0.013105285,0.1683651,26,0.43188816,1,340,197.5,1307.666667,230,0
1,43.99808,1212.4,10,0.059597656,0.19981694,30,0.7252051,12.57142857,343.5,198.5,1312.166667,230,1
1,73.93533,1084.25,10,0.0173176,0.17781627,28.5,0.52368945,6,340.5,195.5,1287.833333,217.5,2
1,86.05723,1581.6,12,0.12383701,0.40412647,46.66666667,1.6856134,114.5,293.5,150,869,190,3
1,96.97706,860.1,10,-4.98E-04,0.1758171,24.57142857,0.23860595,1,343.5,202,1332.25,230,4
1,134.6046,1616.45,5,0.035807636,0.39178073,50.5,0.16510162,634.25,300,180.5,417,202.5,0
1,126.359085,306.2,9,0.122387335,0.4597526,71,5.36218,645.5,306,190,361,207,1
1,132.18456,341.55,8,0.117825575,0.47381938,74,0.949474,1277.75,282.5,173.5,305.5,210,2
1,358.00925,584.1,9,0.15475917,0.48979226,69.5,0.8409859,515,314.5,188,249,190,3
1,291.7634,533.55,9,0.18185945,0.472862,69,12.909855,1042.5,295.5,179,325.5,190,4
1,106.871315,2275.1,9,0.2561203,0.60192406,99.33333333,4.2863226,332,307,211,137.25,161,0
1,141.67511,2881.8,9,0.2665702,0.5908819,95.625,0.51722443,292,333,228.5,194.5,127.5,1
1,144.6098,2113.7,9,0.19440664,0.5222815,92.75,5.669963,282.4,331,227,217.5,137.5,2
1,78.74701,1357.95,17,0.04695703,0.37427324,74.5,0.44557667,241.3333333,326.5,242,305,226.4285714,3
1,212.62982,1023.95,9,0.18250318,0.50794286,94,0.37856928,278,333,233,208.5,131.5,4
1,96.991554,0,7,-0.16422771,0.21367925,13,0.23811378,1,272.5,124.5,1226.25,339.5,0
1,83.87866,11.35,7,-0.10613672,0.23786114,12,0.2718062,1,273.5,125,1225.5,340,1
1,270,112,7,-0.08036054,0.25285235,12.5,0.10143172,1,272.5,123,1204.666667,342.6666667,2
1,293.43472,3.3,7,-0.103058614,0.21024387,12,0.43726256,1,269,122.5,1287.5,350.1666667,3
1,214.2193,21.1,7,-0.07253282,0.25418118,13,0.8411847,1,273.5,124.5,1224.666667,339.25,4
1,105.9897,111.1,7,-0.12098262,0.17928067,13.5,0.8416912,0,290,138.5,1615.25,386,0
1,200.47723,23,7,-0.120257616,0.17861994,12,0.092817195,0,290.5,141,1645.5,380.5,1
1,180,1.4,7,-0.117897645,0.18931417,13.5,0.057968166,0,290.5,140,1626,395,2
1,56.149426,131,7,-0.11350024,0.18025525,10.5,0.15609974,0,291,141.5,1652.25,376.5,3
1,221.10489,577,7,-0.15720299,0.16137703,10,0.34618598,0,293,144,1673.5,380,4
1,216.36342,0,7,-0.16958824,0.16816948,5,0.10797856,0,314.5,161.5,1744.25,300.2,0
1,164.4966,104,7,-0.16446944,0.1752057,4.5,0.12031387,0,312.5,161.5,1779.25,318.5,1
1,114.0266,1.85,7,-0.16144413,0.17353098,8,0.14237143,0,308.5,161,1768.5,365.5,2
1,79.02659,209,7,-0.15582396,0.17730807,5.5,0.45678404,0,307.5,157,1573.25,306,3
1,132.15318,0,7,-0.16081165,0.17375991,5,0.086375855,0,313.5,160.5,1753.5,300.1428571,4
1,276.87213,162,17,0.019548003,0.45446262,49,0.7266596,627,286,190,477.6666667,436.5,0
1,237.81094,461.35,17,0.3222762,0.54567385,58.25,2.2296133,613.5,277,192,439,511.3125,1
1,284.04227,346,17,0.11576007,0.2833123,45.4,0.35835797,332,282.5,186,562,461.2,2
1,144.08467,214.85,10,0.017736442,0.45547572,54.5,0.10736365,841.3333333,285,186,372,330.5,3
1,199.86916,32.9,17,-0.019968012,0.4120615,53.25,0.1849115,722.3333333,287,186,452.6666667,370.1111111,4
1,27.024431,49.2,17,0.17183223,0.5210809,74.5,0.7157697,2161.5,324,232,459.5,300.5,0
1,223.09941,71,17,0.15383491,0.5251163,70.875,0.47632942,2304,323.5,231.5,458,250,1
1,181.10403,75.4,17,0.24173492,0.5487573,71.5,1.5360739,2316.25,322,229,497.1666667,258.375,2
1,111.13869,42.05,17,0.20499584,0.5521331,74,1.205394,2261,322.5,229.5,469.5,276,3
1,296.09973,317.3,17,0.06619962,0.44438285,72.5,0.19764729,2186.25,325,231.5,501.25,310,4
1,337.53516,1061.1,12,0.023417896,0.3357883,41,0.09409249,104.1,221,86.5,456.5,321.4166667,0
1,351.96387,234.5,12,0.3761883,0.63660794,86.5,5.689178,1585.5,171,49,0.063291139,400,1
1,92.449715,266.8,12,0.3235492,0.62707,88,6.749676,1162.75,170,41,0.071428571,380.1,2
1,215.61162,561.2,12,0.3765083,0.6265849,86,3.7735984,1184.25,168,40.5,0.012048193,373,3
1,233.76102,118.4,12,0.26791114,0.55817026,81,9.711834,1068,194.5,56.5,70.5,320.25,4
1,180,237.55,7,0.022112485,0.25346175,14.83333333,0.60864305,156,335,189.5,1456.583333,270.5,0
1,24.002644,95.1,7,-0.062219787,0.23350316,14.33333333,0.38072667,147.6666667,335.5,191.5,1480,270,1
1,270,113,7,-0.13441564,0.204909,11,0.0933004,16,344.5,188.5,1545.75,270,2
1,252.75421,11,7,-0.1286893,0.17936985,11,0.09776345,15,346,187.5,1548,269.5,3
1,249.52834,98.6,7,-0.13811582,0.19208604,13,0.49722108,79,337.5,186,1481.2,270,4
1,312.22012,138,10,-0.087189786,0.25809604,23.75,1.3799678,405.25,356.5,224.5,1188.25,201.5,0
1,301.28888,35.35,10,-0.08967463,0.24118303,22.25,0.6696661,389.8,357,225,1209,233.25,1
1,307.90347,279.35,10,4.95E-04,0.33392465,23.16666667,3.5809937,392.8,357,224.5,1205.5,203.5833333,2
1,136.78171,8.4,10,0.0329239,0.28168106,15.86666667,0.7953956,301.2,351,211.5,1251.5,229.1428571,3
1,185.4327,144.4,10,-0.044488918,0.24350335,14.5,0.32026026,201.625,351.5,209,1315,235,4
1,270,38.2,7,-0.054973204,0.17552343,9,0.16098927,3,318.5,170,1870.833333,417.875,0
1,107.45064,17.4,7,-0.122917175,0.18553554,9.5,0.67652565,0,318.5,166,1858,400,1
1,76.877686,0,7,-0.14960802,0.17644204,9.5,0.8935897,0,323,171.5,1879,397.5,2
1,183.96225,0,7,-0.1408983,0.15565492,10,0.46484637,0,324.5,174,1896.666667,391.625,3
