hazard,Aspect,HumanImpactIndexMean,LandCover,NDMI,NDVI,Precipitation,Slope,SoilMoist,TempMax,TempMin,WaterDeficit,WindSpeed,idx
0,183.14183,578.25,16,-0.095313005,0.13534176,0.5,0.6095592,0,341.4583333,164,2178,417.75,7
0,208.69536,72.35,16,-0.107269995,0.12188175,1,0.5616988,0,342,176.3333333,2228.5,406.4166667,8
0,301.2981,4.8,16,-0.096143775,0.13559668,0,4.06607,0,348.3333333,173.75,2201.5,417.5,9
0,270,27.75,16,-0.06583746,0.09997126,0,0.09098155,0,377,205.5,2181.125,320.1428571,0
0,324.77094,25.85,16,-0.078970775,0.10121474,0,0.10644783,0,378,203.5,2334.833333,334.6666667,1
0,0,11.1,16,-0.08540411,0.109321326,0,0.057968166,0,379,200.5,2376.875,339,2
0,117.72872,33.9,16,-0.07718533,0.10237789,0,0.31146237,0,376,198,2358.458333,340.0666667,3
0,266.14774,15.7,16,-0.08239375,0.09789461,0,0.4314057,0,375,199.5,2334.5,341.0625,4
0,338.99933,22.35,16,-0.082658246,0.107577905,0,0.34150532,0,380,205,2317,330,5
0,137.43138,14.95,16,-0.061568763,0.098255455,0,0.31484127,0,376,201.5,2236,330,6
0,156.56996,4.95,16,-0.06791769,0.09736834,0,0.53699213,0,377.5,204,2310.166667,342.5,7
0,302.4654,15.15,16,-0.06322918,0.10332927,0,0.32396773,0,378,204,2211,329.1666667,8
0,127.25783,10,16,-0.049683385,0.09794632,0,0.19150215,0,376.5,199.5,2229.833333,330,9
0,108.48407,236.85,16,-0.08150556,0.11550279,0,0.3656776,0,398,226,2552.5,404.5,0
0,137.40236,14.1,16,-0.09141328,0.11072636,0,0.5118468,0,400.6666667,228.3333333,2543,400.5,1
0,160.17561,8.5,16,-0.10555363,0.12635444,0,0.09242992,0,388.5,218.5,2520.5,409.1111111,2
0,229.98662,10.9,16,-0.13391845,0.11403402,0,0.45077762,0,399.5,225.6666667,2586,398.25,3
0,283.15015,4.2,16,-0.12565382,0.109880716,0,0.1274002,0,403.5,223.5,2423.166667,370,4
0,220.53876,6.6,16,-0.120236576,0.102470376,0,0.72459555,0,400,226.3333333,2567,400.1,5
0,18.082563,4.7,16,-0.090609156,0.09360653,0,0.6097767,0,392.6666667,224,2527,401.0833333,6
0,326.00586,5.05,16,-0.14790526,0.114687674,0,0.2796676,0,408,233,2539.25,395,7
0,90,4.5,16,-0.116533,0.10284483,0,0.031102095,0,396,225,2477.5,380,8
0,28.341816,25.35,16,-0.17700663,0.110388294,0,0.065863095,0,411.1666667,235.5,2526.333333,388.8,9
0,243.63571,348.5,16,-0.1527707,0.09701483,0,0.6526539,0,345,180,2188,382.6,0
0,48.310047,348,16,-0.13827054,0.12589175,0,0.13073553,0,333.5,170,2062,380,1
0,254.9575,154.9,16,-0.12831448,0.122851744,0,0.6700306,0,343.5,182.5,2183.5,380.1666667,2
0,306.5418,28.15,16,-0.12491553,0.108222745,0,0.24339499,0,346,177,2165.5,394.5,3
0,187.07158,156.65,16,-0.12132717,0.11781363,0,0.52569795,0,337,177.5,2140.5,369.3333333,4
0,48.158733,1816,16,-0.14314938,0.1108676,0,0.043449894,0,338.5,179,2128.5,366.5,5
0,286.51794,719.25,16,-0.15060562,0.098405726,0,0.30582696,0,346.5,176,2191.5,400.4,6
0,134.91212,574.35,16,-0.1360996,0.14436157,0,0.73890775,0,343,172,2106.5,396.4,7
0,49.005676,27,16,-0.1280447,0.14108065,0,1.546069,0,340.5,178,2147,379.0714286,8
0,238.4836,180.25,16,-0.11933193,0.13494833,0,1.8291032,0,329.5,171,2009.5,366.8,9
0,270,365.1,16,-0.10431192,0.11581341,1,0.0680629,0,319.8333333,165,1992,400,0
0,49.40586,21.85,16,-0.09481792,0.118840456,1,0.13362929,0,332.3333333,171.5,2134,403.75,1
0,205.21031,1327.05,16,-0.085706115,0.12465891,1,0.9609736,0,320,166.6666667,1961.5,398.6666667,2
0,306.18195,555.65,16,-0.09076791,0.121770315,1,0.29457536,0,333.1666667,176,2090,394.5,3
0,82.99695,9.25,16,-0.09672793,0.11246895,0,0.23772462,0,332.5,170.6666667,2132.5,407,4
0,0,30.45,16,-0.092384726,0.11523442,1,0.028984088,0,321.5,166,1981.5,400.1666667,5
0,49.477512,189.1,16,-0.094678216,0.116585046,1,0.08921655,0,328,169.6666667,2060,404.6666667,6
0,247.15387,426.9,16,-0.053947855,0.10967866,2,0.29860398,0,309.6666667,160.4,1831.5,376.75,7
0,0,57.85,16,-0.11784141,0.11941315,1,0.14492016,0,340.6666667,175.5,2196,405.25,8
0,193.29173,234.8,16,-0.06440084,0.11521157,1,0.1489091,0,321,169.1666667,1924.5,383,9
0,29.902029,601,16,-0.07574643,0.11227034,0,0.2006091,0,312,156.5,1708.5,359.5,0
0,311.1442,30.3,16,-0.08842557,0.11214048,1,0.08810335,0,308.5,146,1655.5,349,1
0,113.704605,349.65,16,-0.09498605,0.148512,0,0.07209586,0,311,150,1748.25,350,2
0,90,371.85,16,-0.1152925,0.13317113,0,0.066244066,0,316.5,150.5,1763.25,346.5,3
0,357.57477,84.45,16,-0.08280811,0.1122555,0,0.7832233,0,317.5,152.5,1748.333333,348.5,4
0,14.222109,58.35,16,-0.08382173,0.12365839,0,0.26910275,0,312,151,1767.5,352.5,5
0,201.1098,51.2,16,-0.07720487,0.124867275,1,0.09320715,0,301,151.5,1560.5,345.8333333,6
0,0,605.55,16,-0.111188464,0.12847167,0,0,0,317.5,155,1775.5,344.75,7
0,172.71552,415.4,16,-0.08593373,0.11453904,0,0.525944,0,311.5,156,1691,345,8
0,286.07947,176.6,16,-0.0901737,0.13205856,1,0.10464675,0,304,152,1575.5,346.3333333,9
0,347.65244,25.6,16,-0.06393457,0.093109846,0,0.14835174,0,348.5,187,2105,336.75,0
